iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,3488,Monterey Bay FC,174863,Adam Larsson,CENTER_FORWARD,5.192611,31019.654,1.32908,0.23137047241081413
1236,USL Championship,2025,1627,Indy Eleven,116376,Maalique Foster,CENTER_FORWARD,2.7824051,16736.871,0.71201,0.22972358453381164
1236,USL Championship,2025,3488,Monterey Bay FC,158525,Ilijah Paul,CENTER_FORWARD,13.826356,81633.72,3.42191,0.22635638802200853
1236,USL Championship,2025,3542,Loudoun United FC,112303,Zach Ryan,CENTER_FORWARD,11.662688,69596.73,2.8721,0.22284581473870974
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,249617,Brigham Larsen,CENTER_FORWARD,0.7083837,4201.953,0.1714,0.2202690034848081
1236,USL Championship,2025,3542,Loudoun United FC,116421,Abdellatif Aboukoura,CENTER_FORWARD,0.19564028,1153.347,0.04693,0.2197274540966422
1236,USL Championship,2025,1612,San Antonio FC,158721,Luis Paredes,CENTER_FORWARD,0.6049461,3636.7158,0.143,0.2123344364714999
1236,USL Championship,2025,3456,New Mexico United,97956,Marlon Vargas,CENTER_FORWARD,5.9890585,35391.55,1.37,0.20903294713003528
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,205370,Quenzi Huerman,CENTER_FORWARD,1.2055815,7181.9297,0.27252,0.20490426131572967
1236,USL Championship,2025,3488,Monterey Bay FC,188537,Anton Søjberg,CENTER_FORWARD,5.897238,34743.26,1.31045,0.2036777780783956
1236,USL Championship,2025,1612,San Antonio FC,114097,Jake LaCava,CENTER_FORWARD,4.1297727,24775.594,0.92841,0.20235292845047426
1236,USL Championship,2025,3455,El Paso Locomotive FC,114052,Beto Avila,CENTER_FORWARD,12.065673,73272.3,2.6427199999999997,0.19476238633153317
1236,USL Championship,2025,1629,Las Vegas Lights FC,116339,Johnny Rodriguez,CENTER_FORWARD,16.313183,96688.65,3.46562,0.19355268689758312
1236,USL Championship,2025,1615,Tampa Bay Rowdies,125153,Woobens Pacius,CENTER_FORWARD,10.453766,62199.33,2.20116,0.19109955042924093
1236,USL Championship,2025,3456,New Mexico United,22155,Greg Hurst,CENTER_FORWARD,7.126714,43370.53,1.51919,0.18915208091761848
1236,USL Championship,2025,1600,Sacramento Republic FC,114553,Trevor Amann,CENTER_FORWARD,1.0305766,6086.82,0.21173999999999998,0.18784784173016453
1236,USL Championship,2025,3510,Detroit City FC,59476,Jordan Adebayo-Smith,CENTER_FORWARD,2.5712786,15222.589,0.52951,0.18783624782880234
1236,USL Championship,2025,6232,Rhode Island FC,113746,Jojea Kwizera,CENTER_FORWARD,0.3712346,2147.032,0.07383,0.18568982670030068
1236,USL Championship,2025,1622,Louisville City FC,41711,Sam Gleadle,CENTER_FORWARD,3.0071807,17716.709,0.60734,0.18511541844481388
1236,USL Championship,2025,6232,Rhode Island FC,202294,Dwayne Atkinson,CENTER_FORWARD,0.22991607,1323.333,0.04273,0.1743642756585077
1236,USL Championship,2025,1611,North Carolina FC,249612,Adam Luckhurst,CENTER_FORWARD,4.666355,28153.604,0.85349,0.16370358835763973
1236,USL Championship,2025,1622,Louisville City FC,205945,Jansen Wilson,CENTER_FORWARD,1.5367812,8987.641,0.27026,0.16237898242709073
1236,USL Championship,2025,3510,Detroit City FC,116260,Ates Diouf,CENTER_FORWARD,3.2752466,19353.064,0.57237,0.15970587396393668
1236,USL Championship,2025,3464,Birmingham Legion FC,114665,Preston Tabort Etaka,CENTER_FORWARD,0.89008033,5340.428,0.15494,0.15666834193813678
1236,USL Championship,2025,1603,Orange County SC,181166,Mouhamadou War,CENTER_FORWARD,1.6806167,10145.134,0.28269,0.15046878631667163
1236,USL Championship,2025,3542,Loudoun United FC,42371,Florian Valot,CENTER_FORWARD,8.126001,48678.86,1.3086,0.14516445126282743
1236,USL Championship,2025,1615,Tampa Bay Rowdies,208516,Ollie Bassett,CENTER_FORWARD,1.2815571,7655.856,0.2051,0.1446657303899133
1236,USL Championship,2025,1629,Las Vegas Lights FC,116279,Christian Pinzón,CENTER_FORWARD,1.3684279,8098.945,0.21652,0.14436546982353873
1236,USL Championship,2025,1611,North Carolina FC,125939,Pedro Dolabella,CENTER_FORWARD,0.84085333,5063.507,0.13248,0.14128389671427333
1236,USL Championship,2025,3456,New Mexico United,114658,Daniel Bruce,CENTER_FORWARD,1.9450061,11792.662,0.30814,0.14110096600750535
1236,USL Championship,2025,1615,Tampa Bay Rowdies,11704,Juan Carlos Azócar,CENTER_FORWARD,0.5903504,3564.439,0.0909,0.13771031009367812
1236,USL Championship,2025,3464,Birmingham Legion FC,41806,Tyler Pasher,CENTER_FORWARD,0.8918185,5539.194,0.14091,0.13736908293878133
1236,USL Championship,2025,1619,Phoenix Rising FC,75594,Darius Johnson,CENTER_FORWARD,1.6243882,9743.552,0.24743,0.13712884172014478
1236,USL Championship,2025,1624,FC Tulsa,188230,Al Hassan Touré,CENTER_FORWARD,1.6596639,10054.766,0.24772,0.1330401920840326
1236,USL Championship,2025,1619,Phoenix Rising FC,116390,Dariusz Formella,CENTER_FORWARD,6.2311397,37284.855,0.8964399999999999,0.1298322334899787
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,103465,Jonas Fjeldberg,CENTER_FORWARD,0.56916994,3560.283,0.08261,0.12529734293594078
1236,USL Championship,2025,1627,Indy Eleven,42164,Jack Blake,CENTER_FORWARD,2.3703551,13993.793,0.32361,0.12487636482832068
1236,USL Championship,2025,1599,Colorado Springs Switchbacks FC,48564,Anthony Fontana,CENTER_FORWARD,2.4337416,14438.713,0.33119000000000004,0.123863255679367
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,114081,Danny Griffin,CENTER_FORWARD,0.71418595,4237.368,0.09526,0.12139705590829022
1236,USL Championship,2025,1603,Orange County SC,116425,Tristan Trager,CENTER_FORWARD,2.133188,12683.514,0.27157,0.11562079720178492
